district,tea_district_id,administration,tests_taken,approaches_count,approaches_pct
HITCHCOCK ISD,084908,Spring 2026,2163.0,1242.0,57.42024965325936
HOLLAND ISD,014905,Spring 2026,898.0,769.0,85.6347438752784
HOLLIDAY ISD,005902,Spring 2026,1567.0,1366.0,87.17294192724952
HONDO ISD,163904,Spring 2026,2333.0,1606.0,68.83840548649806
HONEY GROVE ISD,074907,Spring 2026,882.0,735.0,83.33333333333334
HOOKS ISD,019902,Spring 2026,1170.0,927.0,79.23076923076923
HOUSTON ISD,101912,Spring 2026,208738.0,155368.0,74.43206316051702
HOWE ISD,091905,Spring 2026,1613.0,1192.0,73.89956602603843
HUBBARD ISD,019913,Spring 2026,60.0,21.0,35.0
HUBBARD ISD,109905,Spring 2026,502.0,371.0,73.90438247011953
HUCKABAY ISD,072908,Spring 2026,431.0,390.0,90.48723897911833
HUDSON ISD,003902,Spring 2026,3680.0,3090.0,83.96739130434783
HUFFMAN ISD,101925,Spring 2026,5364.0,3561.0,66.38702460850112
HUGHES SPRINGS ISD,034903,Spring 2026,1339.0,1068.0,79.76101568334578
HULL-DAISETTA ISD,146905,Spring 2026,548.0,303.0,55.29197080291971
HUMBLE ISD,101913,Spring 2026,65235.0,50580.0,77.53506553230628
HUNT ISD,133902,Spring 2026,281.0,271.0,96.44128113879003
HUNTINGTON ISD,003904,Spring 2026,1917.0,1481.0,77.25612936880543
HUNTSVILLE ISD,236902,Spring 2026,15988.0,10369.0,64.85489116837628
HURST-EULESS-BEDFORD ISD,220916,Spring 2026,30188.0,24673.0,81.73115145090765
HUTTO ISD,246906,Spring 2026,15077.0,10879.0,72.15626450885455
IDALOU ISD,152910,Spring 2026,1357.0,1160.0,85.48268238761975
INDUSTRIAL ISD,120905,Spring 2026,1513.0,1355.0,89.55717118307997
INGLESIDE ISD,205903,Spring 2026,2715.0,2114.0,77.86372007366482
INGRAM ISD,133904,Spring 2026,1498.0,1237.0,82.57676902536716
IOLA ISD,093903,Spring 2026,853.0,697.0,81.7116060961313
IOWA PARK CISD,243903,Spring 2026,2598.0,2218.0,85.37336412625096
IRA ISD,208903,Spring 2026,424.0,362.0,85.37735849056604
IRAAN-SHEFFIELD COLLEGIATE ISD,186903,Spring 2026,421.0,296.0,70.30878859857482
IREDELL ISD,018906,Spring 2026,172.0,138.0,80.23255813953489
IRION COUNTY ISD,118902,Spring 2026,396.0,352.0,88.88888888888889
IRVING ISD,057912,Spring 2026,37158.0,23089.0,62.137359384251035
ITALY ISD,070907,Spring 2026,758.0,544.0,71.76781002638522
ITASCA ISD,109907,Spring 2026,904.0,641.0,70.9070796460177
JACKSBORO ISD,119902,Spring 2026,1406.0,1081.0,76.88477951635846
JACKSONVILLE ISD,037904,Spring 2026,6019.0,3763.0,62.518690812427316
JARRELL ISD,246907,Spring 2026,6094.0,3974.0,65.21168362323597
JASPER ISD,121904,Spring 2026,2367.0,1440.0,60.836501901140686
JAYTON-GIRARD ISD,132902,Spring 2026,275.0,246.0,89.45454545454545
JEFFERSON ISD,155901,Spring 2026,1351.0,913.0,67.57957068837898
JIM HOGG COUNTY ISD,124901,Spring 2026,1271.0,870.0,68.45003933910306
JIM NED CISD,221911,Spring 2026,2234.0,2028.0,90.77887197851388
JOAQUIN ISD,210902,Spring 2026,881.0,717.0,81.38479001135074
JOHNSON CITY ISD,016901,Spring 2026,899.0,732.0,81.42380422691879
JONESBORO ISD,050909,Spring 2026,399.0,252.0,63.1578947368421
JOSHUA ISD,126905,Spring 2026,8129.0,6709.0,82.53167671300284
JOURDANTON ISD,007902,Spring 2026,2059.0,1565.0,76.00777076250607
JUDSON ISD,015916,Spring 2026,29207.0,18852.0,64.54617043859349
JUNCTION ISD,134901,Spring 2026,983.0,607.0,61.74974567650051
KARNACK ISD,102901,Spring 2026,168.0,111.0,66.07142857142857
KARNES CITY ISD,128901,Spring 2026,1214.0,826.0,68.03953871499176
KATY ISD,101914,Spring 2026,129293.0,109453.0,84.65500839179228
KAUFMAN ISD,129903,Spring 2026,5605.0,4130.0,73.68421052631578
KEENE ISD,126906,Spring 2026,1515.0,1239.0,81.78217821782178
KELLER ISD,220907,Spring 2026,40062.0,32743.0,81.7308172332884
KELTON ISD,242905,Spring 2026,202.0,153.0,75.74257425742574
KEMP ISD,129904,Spring 2026,2599.0,1619.0,62.29318968834166
KENEDY COUNTY WIDE CSD,131001,Spring 2026,73.0,60.0,82.1917808219178
KENEDY ISD,128902,Spring 2026,902.0,622.0,68.95787139689578
KENNARD ISD,113906,Spring 2026,320.0,256.0,80.0
KENNEDALE ISD,220914,Spring 2026,3725.0,2643.0,70.95302013422818
KERENS ISD,175907,Spring 2026,968.0,664.0,68.59504132231406
KERMIT ISD,248901,Spring 2026,1650.0,938.0,56.84848484848485
KERRVILLE ISD,133903,Spring 2026,5702.0,4425.0,77.60434935110487
KILGORE ISD,092902,Spring 2026,4852.0,3399.0,70.05358615004123
KILLEEN ISD,014906,Spring 2026,51751.0,36337.0,70.21506830785879
KINGSVILLE ISD,137901,Spring 2026,3041.0,1577.0,51.857941466622826
KIRBYVILLE CISD,121905,Spring 2026,1941.0,1428.0,73.57032457496136
KLEIN ISD,101915,Spring 2026,68980.0,54905.0,79.59553493766309
KLONDIKE ISD,058905,Spring 2026,349.0,332.0,95.12893982808023
KNIPPA ISD,232901,Spring 2026,499.0,437.0,87.5751503006012
KNOX CITY-O'BRIEN CISD,138902,Spring 2026,238.0,205.0,86.1344537815126
KOPPERL ISD,018907,Spring 2026,214.0,149.0,69.62616822429906
KOUNTZE ISD,100903,Spring 2026,1523.0,1094.0,71.83191070256073
KRESS ISD,219905,Spring 2026,347.0,263.0,75.79250720461094
KRUM ISD,061905,Spring 2026,3543.0,2651.0,74.82359582274908
LA FERIA ISD,031905,Spring 2026,3493.0,2394.0,68.5370741482966
LA GLORIA ISD,125906,Spring 2026,122.0,86.0,70.49180327868852
LA GRANGE ISD,075902,Spring 2026,2554.0,2035.0,79.67893500391543
LA JOYA ISD,108912,Spring 2026,27462.0,18783.0,68.39632947345423
LA PORTE ISD,101916,Spring 2026,9273.0,7266.0,78.35651892591395
LA PRYOR ISD,254902,Spring 2026,539.0,350.0,64.93506493506493
LA VEGA ISD,161906,Spring 2026,4213.0,2591.0,61.50011868027534
LA VERNIA ISD,247903,Spring 2026,4906.0,4061.0,82.77619241744803
LA VILLA ISD,108914,Spring 2026,595.0,413.0,69.41176470588235
LACKLAND ISD,015913,Spring 2026,1174.0,991.0,84.41226575809199
LAGO VISTA ISD,227912,Spring 2026,2541.0,1923.0,75.6788665879575
LAKE DALLAS ISD,061912,Spring 2026,4879.0,3654.0,74.89239598278336
LAKE TRAVIS ISD,227913,Spring 2026,14712.0,13124.0,89.20609026644915
LAKE WORTH ISD,220910,Spring 2026,4321.0,2312.0,53.506132839620456
LAMAR CISD,079901,Spring 2026,65070.0,53828.0,82.72322114645766
LAMESA ISD,058906,Spring 2026,1867.0,1082.0,57.95393679700054
LAMPASAS ISD,141901,Spring 2026,4758.0,3752.0,78.85666246321983
LANCASTER ISD,057913,Spring 2026,8090.0,5348.0,66.10630407911002
LANEVILLE ISD,201903,Spring 2026,159.0,89.0,55.9748427672956
LAPOYNOR ISD,107910,Spring 2026,541.0,394.0,72.82809611829944
LAREDO ISD,240901,Spring 2026,19461.0,13899.0,71.41976260212734
LASARA ISD,245901,Spring 2026,353.0,247.0,69.97167138810198
LATEXO ISD,113905,Spring 2026,663.0,476.0,71.7948717948718
LAZBUDDIE ISD,185904,Spring 2026,171.0,129.0,75.43859649122807
LEAKEY ISD,193902,Spring 2026,404.0,302.0,74.75247524752476
LEANDER ISD,246913,Spring 2026,55657.0,46568.0,83.66961927520347
LEARY ISD,019914,Spring 2026,103.0,78.0,75.72815533980582
LEFORS ISD,090902,Spring 2026,224.0,154.0,68.75
LEGGETT ISD,187906,Spring 2026,260.0,154.0,59.23076923076923
LEON ISD,145911,Spring 2026,969.0,732.0,75.54179566563467
LEONARD ISD,074909,Spring 2026,1178.0,939.0,79.71137521222411
LEVELLAND ISD,110902,Spring 2026,2951.0,1968.0,66.6892578786852
LEVERETTS CHAPEL ISD,201904,Spring 2026,308.0,222.0,72.07792207792207
LEWISVILLE ISD,061902,Spring 2026,54637.0,42606.0,77.9801233596281
LEXINGTON ISD,144902,Spring 2026,1318.0,1014.0,76.93474962063733
LIBERTY HILL ISD,246908,Spring 2026,14233.0,11765.0,82.66001545703647
LIBERTY ISD,146906,Spring 2026,3322.0,2145.0,64.56953642384106
LIBERTY-EYLAU ISD,019908,Spring 2026,2593.0,1489.0,57.423833397608945
LINDALE ISD,212903,Spring 2026,6043.0,5249.0,86.86083071322192
LINDEN-KILDARE CISD,034905,Spring 2026,737.0,474.0,64.31478968792402
LINDSAY ISD,049907,Spring 2026,693.0,599.0,86.43578643578643
LINGLEVILLE ISD,072909,Spring 2026,363.0,273.0,75.20661157024794
LIPAN ISD,111902,Spring 2026,648.0,514.0,79.32098765432099
LITTLE CYPRESS-MAURICEVILLE CISD,181908,Spring 2026,4631.0,3258.0,70.35197581515872
LITTLE ELM ISD,061914,Spring 2026,9055.0,6378.0,70.43622308117062
LITTLEFIELD ISD,140904,Spring 2026,1498.0,1112.0,74.23230974632844
LIVINGSTON ISD,187907,Spring 2026,5473.0,3925.0,71.71569523113466
LLANO ISD,150901,Spring 2026,2541.0,1882.0,74.06532861078315
LOCKHART ISD,028902,Spring 2026,9178.0,6205.0,67.60732185661365
LOCKNEY ISD,077902,Spring 2026,514.0,315.0,61.284046692607006
LOHN ISD,160905,Spring 2026,154.0,117.0,75.97402597402598
LOMETA ISD,141902,Spring 2026,398.0,230.0,57.78894472361809
LONDON ISD,178906,Spring 2026,2795.0,2516.0,90.01788908765653
LONE OAK ISD,116906,Spring 2026,1461.0,1169.0,80.01368925393567
LONGVIEW ISD,092903,Spring 2026,10153.0,7921.0,78.01634984733576
LOOP ISD,083902,Spring 2026,192.0,166.0,86.45833333333334
LORAINE ISD,168902,Spring 2026,173.0,104.0,60.115606936416185
LORENA ISD,161907,Spring 2026,2416.0,2113.0,87.45860927152319
LORENZO ISD,054902,Spring 2026,250.0,132.0,52.800000000000004
LOS FRESNOS CISD,031906,Spring 2026,12347.0,9512.0,77.03895683161902
LOUISE ISD,241906,Spring 2026,649.0,540.0,83.20493066255779
LOVEJOY ISD,043919,Spring 2026,5395.0,5159.0,95.62557924003707
LOVELADY ISD,113903,Spring 2026,666.0,558.0,83.78378378378379
LUBBOCK ISD,152901,Spring 2026,28682.0,20617.0,71.88131929433094
LUBBOCK-COOPER ISD,152906,Spring 2026,10918.0,9103.0,83.37607620443305
LUEDERS-AVOCA ISD,127905,Spring 2026,113.0,71.0,62.83185840707964
LUFKIN ISD,003903,Spring 2026,9018.0,5955.0,66.03459747172322
LULING ISD,028903,Spring 2026,1909.0,1376.0,72.07962283918282
LUMBERTON ISD,100907,Spring 2026,5485.0,4334.0,79.0154968094804
LYFORD CISD,245902,Spring 2026,1695.0,1180.0,69.6165191740413
LYTLE ISD,007904,Spring 2026,2525.0,1662.0,65.82178217821783
MABANK ISD,129905,Spring 2026,5348.0,4144.0,77.4869109947644
MADISONVILLE CISD,154901,Spring 2026,2974.0,2421.0,81.40551445864156
MAGNOLIA ISD,170906,Spring 2026,20444.0,16227.0,79.3729211504598
MALAKOFF ISD,107906,Spring 2026,1943.0,1557.0,80.13381369016984
MALONE ISD,109908,Spring 2026,66.0,25.0,37.878787878787875
MALTA ISD,019910,Spring 2026,146.0,125.0,85.61643835616438
MANOR ISD,227907,Spring 2026,12818.0,6603.0,51.513496645342485
MANSFIELD ISD,220908,Spring 2026,47346.0,38164.0,80.60659823427534
MARATHON ISD,022902,Spring 2026,51.0,14.0,27.450980392156865
MARBLE FALLS ISD,027904,Spring 2026,5265.0,3638.0,69.09781576448243
MARFA ISD,189901,Spring 2026,248.0,168.0,67.74193548387096
MARION ISD,094904,Spring 2026,2435.0,1843.0,75.68788501026694
MARLIN ISD,073903,Spring 2026,1053.0,519.0,49.287749287749286
MARSHALL ISD,102902,Spring 2026,5916.0,3784.0,63.96213657876943
MART ISD,161908,Spring 2026,747.0,574.0,76.84069611780455
MARTINS MILL ISD,234905,Spring 2026,610.0,513.0,84.09836065573771
MARTINSVILLE ISD,174909,Spring 2026,406.0,318.0,78.32512315270937
MASON ISD,157901,Spring 2026,935.0,836.0,89.41176470588236
MATAGORDA ISD,158904,Spring 2026,147.0,104.0,70.74829931972789
MATHIS ISD,205904,Spring 2026,1842.0,1299.0,70.52117263843648
MAUD ISD,019903,Spring 2026,642.0,497.0,77.41433021806854
MAY ISD,025905,Spring 2026,311.0,221.0,71.06109324758843
MAYPEARL ISD,070915,Spring 2026,1540.0,1084.0,70.3896103896104
MCALLEN ISD,108906,Spring 2026,24953.0,20146.0,80.7357832725524
MCCAMEY ISD,231901,Spring 2026,665.0,417.0,62.70676691729323
MCDADE ISD,011905,Spring 2026,517.0,348.0,67.31141199226306
MCGREGOR ISD,161909,Spring 2026,1959.0,1408.0,71.87340479836651
MCKINNEY ISD,043907,Spring 2026,31984.0,25500.0,79.72736368184093
MCLEAN ISD,090903,Spring 2026,239.0,181.0,75.73221757322176
MCLEOD ISD,034906,Spring 2026,634.0,533.0,84.06940063091483
MCMULLEN COUNTY ISD,162904,Spring 2026,363.0,341.0,93.93939393939394
MEADOW ISD,223902,Spring 2026,268.0,192.0,71.64179104477611
MEDINA ISD,010901,Spring 2026,309.0,224.0,72.49190938511327
MEDINA VALLEY ISD,163908,Spring 2026,14469.0,10958.0,75.73432856451724
MELISSA ISD,043908,Spring 2026,11279.0,9626.0,85.34444542955936
MEMPHIS ISD,096904,Spring 2026,438.0,354.0,80.82191780821918
MENARD ISD,164901,Spring 2026,289.0,220.0,76.12456747404845
MERCEDES ISD,108907,Spring 2026,5102.0,3096.0,60.68208545668365
MERIDIAN ISD,018902,Spring 2026,399.0,232.0,58.1453634085213
MERKEL ISD,221904,Spring 2026,1466.0,1086.0,74.07912687585267
MESQUITE ISD,057914,Spring 2026,48682.0,32754.0,67.28154143215151
MEXIA ISD,147903,Spring 2026,2310.0,1461.0,63.24675324675325
MEYERSVILLE ISD,062906,Spring 2026,196.0,157.0,80.10204081632652
MIAMI ISD,197902,Spring 2026,246.0,216.0,87.8048780487805
MIDLAND ISD,165901,Spring 2026,38824.0,26446.0,68.11765917988872
MIDLOTHIAN ISD,070908,Spring 2026,15887.0,13265.0,83.49594007679234
MIDWAY ISD,039905,Spring 2026,158.0,115.0,72.78481012658227
MIDWAY ISD,161903,Spring 2026,11510.0,9753.0,84.73501303214596
MILANO ISD,166903,Spring 2026,499.0,431.0,86.37274549098196
MILDRED ISD,175910,Spring 2026,1260.0,952.0,75.55555555555556
MILES ISD,200902,Spring 2026,687.0,621.0,90.39301310043668
MILFORD ISD,070909,Spring 2026,365.0,188.0,51.50684931506849
MILLER GROVE ISD,112907,Spring 2026,454.0,383.0,84.36123348017621
MILLSAP ISD,184904,Spring 2026,1451.0,1135.0,78.22191592005512
MINEOLA ISD,250903,Spring 2026,2387.0,1892.0,79.26267281105991
MINERAL WELLS ISD,182903,Spring 2026,4186.0,2807.0,67.05685618729098
MISSION CISD,108908,Spring 2026,16620.0,11703.0,70.41516245487365
MONAHANS-WICKETT-PYOTE ISD,238902,Spring 2026,2790.0,1935.0,69.35483870967742
MONTAGUE ISD,169908,Spring 2026,222.0,200.0,90.09009009009009
MONTE ALTO ISD,108915,Spring 2026,1030.0,688.0,66.79611650485437
MONTGOMERY ISD,170903,Spring 2026,13595.0,11431.0,84.08238322912835
MOODY ISD,161910,Spring 2026,976.0,761.0,77.97131147540983
MORAN ISD,209902,Spring 2026,124.0,64.0,51.61290322580645
MORGAN ISD,018903,Spring 2026,191.0,113.0,59.16230366492147
MORGAN MILL ISD,072910,Spring 2026,132.0,71.0,53.78787878787878
MORTON ISD,040901,Spring 2026,425.0,260.0,61.1764705882353
MOTLEY COUNTY ISD,173901,Spring 2026,216.0,184.0,85.18518518518519
MOULTON ISD,143902,Spring 2026,343.0,262.0,76.38483965014578
MOUNT CALM ISD,109910,Spring 2026,222.0,159.0,71.62162162162163
MOUNT ENTERPRISE ISD,201907,Spring 2026,630.0,502.0,79.68253968253968
MOUNT PLEASANT ISD,225902,Spring 2026,6207.0,4733.0,76.25261801192202
MOUNT VERNON ISD,080901,Spring 2026,1906.0,1555.0,81.58447009443861
MUENSTER ISD,049902,Spring 2026,735.0,654.0,88.9795918367347
MULESHOE ISD,009901,Spring 2026,1650.0,1120.0,67.87878787878789
MULLIN ISD,167902,Spring 2026,268.0,139.0,51.865671641791046
MUMFORD ISD,198906,Spring 2026,719.0,690.0,95.96662030598053
MUNDAY CISD,138903,Spring 2026,486.0,395.0,81.27572016460906
MURCHISON ISD,107908,Spring 2026,218.0,148.0,67.88990825688074
NACOGDOCHES ISD,174904,Spring 2026,7228.0,4313.0,59.670724958494745
NATALIA ISD,163903,Spring 2026,1675.0,1057.0,63.104477611940304
NAVARRO ISD,094903,Spring 2026,4177.0,3317.0,79.41106056978693
NAVASOTA ISD,093904,Spring 2026,3965.0,2689.0,67.81841109709961
NAZARETH ISD,035903,Spring 2026,307.0,297.0,96.74267100977198
NECHES ISD,001906,Spring 2026,425.0,371.0,87.29411764705883
NEDERLAND ISD,123905,Spring 2026,7145.0,6045.0,84.60461861441567
NEEDVILLE ISD,079906,Spring 2026,5102.0,4476.0,87.73030184241473
NEW BOSTON ISD,019905,Spring 2026,1355.0,1006.0,74.24354243542436
NEW BRAUNFELS ISD,046901,Spring 2026,13694.0,10715.0,78.24594713012999
NEW CANEY ISD,170908,Spring 2026,26144.0,17578.0,67.23531211750307
NEW DEAL ISD,152902,Spring 2026,959.0,712.0,74.24400417101147
NEW DIANA ISD,230906,Spring 2026,1589.0,1347.0,84.77029578351164
NEW HOME ISD,153905,Spring 2026,879.0,757.0,86.12059158134244
NEW SUMMERFIELD ISD,037908,Spring 2026,687.0,547.0,79.62154294032024
NEW WAVERLY ISD,236901,Spring 2026,1464.0,1207.0,82.44535519125684
NEWCASTLE ISD,252902,Spring 2026,283.0,243.0,85.86572438162544
NEWTON ISD,176902,Spring 2026,1297.0,886.0,68.31148804934463
NIXON-SMILEY CISD,089903,Spring 2026,1236.0,853.0,69.01294498381877
NOCONA ISD,169902,Spring 2026,976.0,754.0,77.25409836065575
NORDHEIM ISD,062902,Spring 2026,165.0,132.0,80.0
NORMANGEE ISD,145906,Spring 2026,810.0,642.0,79.25925925925927
NORTH EAST ISD,015910,Spring 2026,71494.0,54969.0,76.88617226620416
NORTH HOPKINS ISD,112906,Spring 2026,664.0,537.0,80.87349397590361
NORTH LAMAR ISD,139911,Spring 2026,3181.0,2342.0,73.62464633762967
NORTH ZULCH ISD,154903,Spring 2026,453.0,389.0,85.8719646799117
NORTHSIDE ISD,015915,Spring 2026,127031.0,95971.0,75.54927537372768
NORTHSIDE ISD,244905,Spring 2026,335.0,247.0,73.73134328358208
NORTHWEST ISD,061911,Spring 2026,43625.0,34403.0,78.86074498567335
NUECES CANYON CISD,069902,Spring 2026,273.0,223.0,81.68498168498168
